customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
C-ADV-02607,11,9,667.16,4,1,2,7,Promising (New)
C-ADV-02608,6,20,378.3,5,4,1,10,Champions
C-ADV-02609,221,11,2047.11,1,2,4,7,Hibernating
C-ADV-02610,40,26,157.54,2,5,1,8,At Risk (Big Spenders)
C-ADV-02611,31,29,2427.47,3,5,4,12,Loyal Customers
C-ADV-02612,1,17,236.62,5,3,1,9,Loyal Customers
C-ADV-02613,12,23,1367.41,4,4,4,12,Champions
C-ADV-02614,43,24,15974.81,2,5,5,12,At Risk (Big Spenders)
C-ADV-02615,24,3,43.43,3,1,1,5,Others
C-ADV-02616,7,30,2232.45,5,5,4,14,Champions
C-ADV-02617,3,11,179.85999999999999,5,2,1,8,Promising (New)
C-ADV-02618,3,9,725.05,5,1,2,8,Promising (New)
C-ADV-02619,13,19,633.58,4,4,2,10,Champions
C-ADV-02620,2,14,611.57,5,3,2,10,Loyal Customers
C-ADV-02621,29,6,950.54,3,1,3,7,Others
C-ADV-02622,8,21,806.13,5,4,3,12,Champions
C-ADV-02623,68,6,1475.92,1,1,4,6,Hibernating
C-ADV-02624,90,18,5421.3099999999995,1,4,5,10,At Risk (Big Spenders)
C-ADV-02625,11,21,358.69,4,4,1,9,Champions
C-ADV-02626,6,13,1005.27,5,2,3,10,Promising (New)
C-ADV-02627,34,11,7675.36,2,2,5,9,Hibernating
C-ADV-02628,6,11,2527.8,5,2,4,11,Promising (New)
C-ADV-02629,19,15,1474.18,3,3,4,10,Loyal Customers
C-ADV-02630,7,10,450.8,5,2,2,9,Promising (New)
C-ADV-02631,8,33,418.03,5,5,2,12,Champions
C-ADV-02632,38,8,1395.97,2,1,4,7,Hibernating
C-ADV-02633,29,6,57.230000000000004,3,1,1,5,Others
C-ADV-02634,5,18,738.56,5,4,2,11,Champions
C-ADV-02635,15,5,161.89999999999998,4,1,1,6,Promising (New)
C-ADV-02636,39,12,521.94,2,2,2,6,Hibernating
C-ADV-02637,77,12,1063.56,1,2,3,6,Hibernating
C-ADV-02638,140,5,633.74,1,1,2,4,Hibernating
C-ADV-02639,12,12,517.72,4,2,2,8,Promising (New)
C-ADV-02640,40,15,605.29,2,3,2,7,Others
C-ADV-02641,44,16,780.85,2,3,3,8,Others
C-ADV-02642,25,11,1493.12,3,2,4,9,Others
C-ADV-02643,9,18,485.25,4,4,2,10,Champions
C-ADV-02644,47,8,2063.86,2,1,4,7,Hibernating
C-ADV-02645,1,26,1237.85,5,5,3,13,Champions
C-ADV-02646,11,36,453.28,4,5,2,11,Champions
C-ADV-02647,15,19,3673.67,4,4,5,13,Champions
C-ADV-02648,74,17,468.62,1,3,2,6,Others
C-ADV-02649,8,14,1464.3,5,3,4,12,Loyal Customers
C-ADV-02650,10,17,883.35,4,3,3,10,Loyal Customers
C-ADV-02651,33,16,606.5699999999999,2,3,2,7,Others
C-ADV-02652,49,24,395.41,2,5,2,9,At Risk (Big Spenders)
C-ADV-02653,5,17,109.68,5,3,1,9,Loyal Customers
C-ADV-02654,3,15,3705.58,5,3,5,13,Loyal Customers
C-ADV-02655,150,13,1426.05,1,2,4,7,Hibernating
C-ADV-02656,23,15,2590.74,3,3,4,10,Loyal Customers
C-ADV-02657,14,12,2006.74,4,2,4,10,Promising (New)
C-ADV-02658,6,22,980.22,5,4,3,12,Champions
C-ADV-02659,1,28,2352.15,5,5,4,14,Champions
C-ADV-02660,51,3,725.9399999999999,2,1,2,5,Hibernating
C-ADV-02661,37,13,657.79,2,2,2,6,Hibernating
C-ADV-02662,24,6,266.88,3,1,1,5,Others
C-ADV-02663,3,31,11666.74,5,5,5,15,Champions
C-ADV-02664,103,13,466.98,1,2,2,5,Hibernating
C-ADV-02665,25,12,2196.19,3,2,4,9,Others
C-ADV-02666,9,19,313.12,4,4,1,9,Champions
C-ADV-02667,39,13,458.18,2,2,2,6,Hibernating
C-ADV-02668,16,18,674.13,4,4,2,10,Champions
C-ADV-02669,2,18,322.55,5,4,1,10,Champions
C-ADV-02670,4,18,228.54,5,4,1,10,Champions
C-ADV-02671,10,17,196.63,4,3,1,8,Loyal Customers
C-ADV-02672,61,18,841.85,2,4,3,9,At Risk (Big Spenders)
C-ADV-02673,39,14,1339.39,2,3,4,9,Others
C-ADV-02674,32,8,156.28,2,1,1,4,Hibernating
C-ADV-02675,11,16,862.84,4,3,3,10,Loyal Customers
C-ADV-02676,32,30,3012.65,2,5,5,12,At Risk (Big Spenders)
C-ADV-02677,67,22,284.08,1,4,1,6,At Risk (Big Spenders)
C-ADV-02678,8,31,483.67,5,5,2,12,Champions
C-ADV-02679,59,17,5052.7,2,3,5,10,Others
C-ADV-02680,11,14,3042.78,4,3,5,12,Loyal Customers
C-ADV-02681,2,14,1523.76,5,3,4,12,Loyal Customers
C-ADV-02682,32,7,340.32,2,1,1,4,Hibernating
C-ADV-02683,14,9,595.5,4,1,2,7,Promising (New)
C-ADV-02684,6,22,3261.71,5,4,5,14,Champions
C-ADV-02685,4,12,2096.24,5,2,4,11,Promising (New)
C-ADV-02686,22,32,1956.27,3,5,4,12,Loyal Customers
C-ADV-02687,81,12,824.13,1,2,3,6,Hibernating
C-ADV-02688,122,11,1070.49,1,2,3,6,Hibernating
C-ADV-02689,49,9,428.59000000000003,2,1,2,5,Hibernating
C-ADV-02690,26,23,1283.99,3,4,3,10,Loyal Customers
C-ADV-02691,29,22,1622.73,3,4,4,11,Loyal Customers
C-ADV-02692,34,11,436.66999999999996,2,2,2,6,Hibernating
C-ADV-02693,23,8,651.87,3,1,2,6,Others
C-ADV-02694,7,20,2586.63,5,4,4,13,Champions
C-ADV-02695,20,22,527.37,3,4,2,9,Loyal Customers
C-ADV-02696,45,12,445.1,2,2,2,6,Hibernating
C-ADV-02697,24,16,891.97,3,3,3,9,Loyal Customers
C-ADV-02698,25,25,1004.53,3,5,3,11,Loyal Customers
C-ADV-02699,15,18,902.97,4,4,3,11,Champions
C-ADV-02700,18,5,937.3,3,1,3,7,Others
C-ADV-02701,13,14,639.47,4,3,2,9,Loyal Customers
C-ADV-02702,23,16,604.19,3,3,2,8,Loyal Customers
C-ADV-02703,114,7,667.24,1,1,2,4,Hibernating
C-ADV-02704,97,6,3407.48,1,1,5,7,Hibernating
C-ADV-02705,157,10,706.93,1,2,2,5,Hibernating
C-ADV-02706,10,29,1081.21,4,5,3,12,Champions
C-ADV-02707,429,4,125.46000000000001,1,1,1,3,Hibernating
C-ADV-02708,19,33,3246.4900000000002,3,5,5,13,Loyal Customers
C-ADV-02709,6,11,2693.72,5,2,4,11,Promising (New)
C-ADV-02710,14,15,413.69,4,3,2,9,Loyal Customers
C-ADV-02711,27,14,1209.3,3,3,3,9,Loyal Customers
C-ADV-02712,6,24,1475.71,5,5,4,14,Champions
C-ADV-02713,44,27,1142.87,2,5,3,10,At Risk (Big Spenders)
C-ADV-02714,22,16,216.51999999999998,3,3,1,7,Loyal Customers
C-ADV-02715,46,6,573.34,2,1,2,5,Hibernating
C-ADV-02716,46,13,3344.4,2,2,5,9,Hibernating
C-ADV-02717,38,10,1587.29,2,2,4,8,Hibernating
C-ADV-02718,52,12,3297.04,2,2,5,9,Hibernating
C-ADV-02719,149,8,363.58,1,1,1,3,Hibernating
C-ADV-02720,12,13,651.08,4,2,2,8,Promising (New)
C-ADV-02721,20,17,1528.46,3,3,4,10,Loyal Customers
C-ADV-02722,17,30,1026.45,4,5,3,12,Champions
C-ADV-02723,125,11,538.75,1,2,2,5,Hibernating
C-ADV-02724,99,14,1139.74,1,3,3,7,Others
C-ADV-02725,10,32,1854.91,4,5,4,13,Champions
C-ADV-02726,25,18,659.06,3,4,2,9,Loyal Customers
C-ADV-02727,15,19,2151.89,4,4,4,12,Champions
C-ADV-02728,6,12,1848.8899999999999,5,2,4,11,Promising (New)
C-ADV-02729,99,6,326.37,1,1,1,3,Hibernating
C-ADV-02730,3,21,190.21,5,4,1,10,Champions
C-ADV-02731,12,9,491.48,4,1,2,7,Promising (New)
C-ADV-02732,3,15,780.1800000000001,5,3,3,11,Loyal Customers
C-ADV-02733,10,20,1153.92,4,4,3,11,Champions
C-ADV-02734,2,15,672.54,5,3,2,10,Loyal Customers
C-ADV-02735,20,25,419.69,3,5,2,10,Loyal Customers
C-ADV-02736,36,13,1769.02,2,2,4,8,Hibernating
C-ADV-02737,34,19,1557.46,2,4,4,10,At Risk (Big Spenders)
C-ADV-02738,64,18,221.57,1,4,1,6,At Risk (Big Spenders)
C-ADV-02739,3,16,12759.95,5,3,5,13,Loyal Customers
C-ADV-02740,9,32,323.03,4,5,1,10,Champions
C-ADV-02741,14,20,1333.25,4,4,4,12,Champions
C-ADV-02742,29,11,141.34,3,2,1,6,Others
C-ADV-02743,348,8,114.69,1,1,1,3,Hibernating
C-ADV-02744,54,17,3677.66,2,3,5,10,Others
C-ADV-02745,50,18,1378.57,2,4,4,10,At Risk (Big Spenders)
C-ADV-02746,43,13,1241.2,2,2,3,7,Hibernating
C-ADV-02747,35,23,1526.99,2,4,4,10,At Risk (Big Spenders)
C-ADV-02748,46,17,983.2,2,3,3,8,Others
C-ADV-02749,693,1,44.6,1,1,1,3,Hibernating
C-ADV-02750,18,11,1149.98,3,2,3,8,Others
C-ADV-02751,22,30,717.53,3,5,2,10,Loyal Customers
C-ADV-02752,3,31,2275.39,5,5,4,14,Champions
C-ADV-02753,19,31,892.72,3,5,3,11,Loyal Customers
C-ADV-02754,4,22,544.71,5,4,2,11,Champions
C-ADV-02755,16,15,880.87,4,3,3,10,Loyal Customers
C-ADV-02756,18,18,6106.1,3,4,5,12,Loyal Customers
C-ADV-02757,18,15,1236.58,3,3,3,9,Loyal Customers
C-ADV-02758,5,25,354.82,5,5,1,11,Champions
C-ADV-02759,68,15,1260.09,1,3,3,7,Others
C-ADV-02760,35,11,2045.5500000000002,2,2,4,8,Hibernating
C-ADV-02761,35,9,189.62,2,1,1,4,Hibernating
C-ADV-02762,104,13,1682.94,1,2,4,7,Hibernating
C-ADV-02763,117,18,8134.099999999999,1,4,5,10,At Risk (Big Spenders)
C-ADV-02764,141,6,132.05,1,1,1,3,Hibernating
C-ADV-02765,56,11,1614.97,2,2,4,8,Hibernating
C-ADV-02766,32,21,720.09,2,4,2,8,At Risk (Big Spenders)
C-ADV-02767,5,33,1962.59,5,5,4,14,Champions
C-ADV-02768,3,13,1884.88,5,2,4,11,Promising (New)
C-ADV-02769,25,19,140.79,3,4,1,8,Loyal Customers
C-ADV-02770,26,16,2538.69,3,3,4,10,Loyal Customers
C-ADV-02771,13,35,880.89,4,5,3,12,Champions
C-ADV-02772,22,17,2048.72,3,3,4,10,Loyal Customers
C-ADV-02773,5,18,357.14,5,4,1,10,Champions
C-ADV-02774,76,12,889.71,1,2,3,6,Hibernating
C-ADV-02775,87,4,1299.44,1,1,3,5,Hibernating
C-ADV-02776,7,25,1463.1200000000001,5,5,4,14,Champions
C-ADV-02777,14,20,1441.16,4,4,4,12,Champions
C-ADV-02778,83,8,440.34,1,1,2,4,Hibernating
C-ADV-02779,33,20,604.31,2,4,2,8,At Risk (Big Spenders)
C-ADV-02780,109,8,147.91,1,1,1,3,Hibernating
C-ADV-02781,12,20,5075.28,4,4,5,13,Champions
C-ADV-02782,39,15,892.0,2,3,3,8,Others
C-ADV-02783,4,11,2309.25,5,2,4,11,Promising (New)
C-ADV-02784,40,7,2029.0,2,1,4,7,Hibernating
C-ADV-02785,70,16,296.17,1,3,1,5,Others
C-ADV-02786,1,22,9466.59,5,4,5,14,Champions
C-ADV-02787,2,32,6195.51,5,5,5,15,Champions
C-ADV-02788,13,12,349.46,4,2,1,7,Promising (New)
C-ADV-02789,5,17,256.8,5,3,1,9,Loyal Customers
C-ADV-02790,3,16,1318.71,5,3,4,12,Loyal Customers
C-ADV-02791,8,18,965.62,5,4,3,12,Champions
C-ADV-02792,60,20,3157.4,2,4,5,11,At Risk (Big Spenders)
C-ADV-02793,5,24,450.14,5,5,2,12,Champions
C-ADV-02794,16,19,356.11,4,4,1,9,Champions
C-ADV-02795,28,17,970.1,3,3,3,9,Loyal Customers
C-ADV-02796,38,26,3654.17,2,5,5,12,At Risk (Big Spenders)
C-ADV-02797,28,18,1243.55,3,4,3,10,Loyal Customers
C-ADV-02798,10,21,453.81,4,4,2,10,Champions
C-ADV-02799,115,18,2166.9,1,4,4,9,At Risk (Big Spenders)
C-ADV-02800,3,11,3011.9100000000003,5,2,5,12,Promising (New)
C-ADV-02801,22,17,917.49,3,3,3,9,Loyal Customers
C-ADV-02802,103,8,190.53,1,1,1,3,Hibernating
C-ADV-02803,23,13,410.31,3,2,2,7,Others
C-ADV-02804,27,15,1650.48,3,3,4,10,Loyal Customers
C-ADV-02805,51,28,4289.79,2,5,5,12,At Risk (Big Spenders)
C-ADV-02806,14,27,653.39,4,5,2,11,Champions
C-ADV-02807,114,4,242.37,1,1,1,3,Hibernating
C-ADV-02808,12,10,1344.77,4,2,4,10,Promising (New)
C-ADV-02809,65,8,351.59000000000003,1,1,1,3,Hibernating
C-ADV-02810,69,13,747.75,1,2,2,5,Hibernating
C-ADV-02811,9,12,8651.34,4,2,5,11,Promising (New)
C-ADV-02812,22,28,609.4,3,5,2,10,Loyal Customers
C-ADV-02813,10,18,2537.5,4,4,4,12,Champions
C-ADV-02814,36,10,730.4,2,2,2,6,Hibernating
C-ADV-02815,7,20,749.41,5,4,2,11,Champions
C-ADV-02816,25,15,225.99,3,3,1,7,Loyal Customers
C-ADV-02817,26,8,714.47,3,1,2,6,Others
C-ADV-02818,182,8,2309.4,1,1,4,6,Hibernating
C-ADV-02819,82,17,1215.02,1,3,3,7,Others
C-ADV-02820,56,12,1029.87,2,2,3,7,Hibernating
C-ADV-02821,185,5,1263.32,1,1,3,5,Hibernating
C-ADV-02822,2,18,3128.2,5,4,5,14,Champions
C-ADV-02823,16,31,2784.04,4,5,5,14,Champions
C-ADV-02824,11,9,315.75,4,1,1,6,Promising (New)
C-ADV-02825,6,25,1602.97,5,5,4,14,Champions
C-ADV-02826,19,31,1400.95,3,5,4,12,Loyal Customers
C-ADV-02827,29,20,1173.39,3,4,3,10,Loyal Customers
C-ADV-02828,9,25,2996.69,4,5,5,14,Champions
C-ADV-02829,6,23,274.8,5,4,1,10,Champions
C-ADV-02830,54,16,789.0600000000001,2,3,3,8,Others
C-ADV-02831,15,17,2138.94,4,3,4,11,Loyal Customers
C-ADV-02832,48,13,3788.7599999999998,2,2,5,9,Hibernating
C-ADV-02833,35,39,8163.389999999999,2,5,5,12,At Risk (Big Spenders)
C-ADV-02834,12,22,11766.79,4,4,5,13,Champions
C-ADV-02835,10,11,285.69,4,2,1,7,Promising (New)
C-ADV-02836,15,13,818.65,4,2,3,9,Promising (New)
C-ADV-02837,2,12,279.1,5,2,1,8,Promising (New)
C-ADV-02838,175,4,681.44,1,1,2,4,Hibernating
C-ADV-02839,2,10,1358.23,5,2,4,11,Promising (New)
C-ADV-02840,10,5,738.4300000000001,4,1,2,7,Promising (New)
C-ADV-02841,18,14,1076.92,3,3,3,9,Loyal Customers
C-ADV-02842,38,8,431.76,2,1,2,5,Hibernating
C-ADV-02843,10,12,2150.16,4,2,4,10,Promising (New)
C-ADV-02844,59,24,4277.51,2,5,5,12,At Risk (Big Spenders)
C-ADV-02845,9,25,325.76,4,5,1,10,Champions
C-ADV-02846,24,14,1017.0400000000001,3,3,3,9,Loyal Customers
C-ADV-02847,18,20,2765.71,3,4,5,12,Loyal Customers
C-ADV-02848,2,25,352.87,5,5,1,11,Champions
C-ADV-02849,5,20,5958.34,5,4,5,14,Champions
C-ADV-02850,41,5,434.33,2,1,2,5,Hibernating
C-ADV-02851,18,12,4777.64,3,2,5,10,Others
C-ADV-02852,34,15,1467.89,2,3,4,9,Others
C-ADV-02853,7,21,4832.04,5,4,5,14,Champions
C-ADV-02854,44,20,187.66,2,4,1,7,At Risk (Big Spenders)
C-ADV-02855,8,11,971.1,5,2,3,10,Promising (New)
C-ADV-02856,51,8,191.85,2,1,1,4,Hibernating
C-ADV-02857,14,10,461.06,4,2,2,8,Promising (New)
C-ADV-02858,32,13,2067.47,2,2,4,8,Hibernating
C-ADV-02859,6,22,2622.44,5,4,4,13,Champions
C-ADV-02860,97,15,1860.93,1,3,4,8,Others
C-ADV-02861,39,15,1359.28,2,3,4,9,Others
C-ADV-02862,3,19,246.76,5,4,1,10,Champions
C-ADV-02863,3,23,782.21,5,4,3,12,Champions
C-ADV-02864,10,17,3954.33,4,3,5,12,Loyal Customers
C-ADV-02865,12,30,916.95,4,5,3,12,Champions
C-ADV-02866,28,8,1261.0900000000001,3,1,3,7,Others
C-ADV-02867,8,31,889.87,5,5,3,13,Champions
C-ADV-02868,28,14,580.42,3,3,2,8,Loyal Customers
C-ADV-02869,5,24,1141.61,5,5,3,13,Champions
C-ADV-02870,4,35,4024.2,5,5,5,15,Champions
C-ADV-02871,15,15,606.73,4,3,2,9,Loyal Customers
C-ADV-02872,62,19,1886.33,2,4,4,10,At Risk (Big Spenders)
C-ADV-02873,35,8,492.89,2,1,2,5,Hibernating
C-ADV-02874,25,14,383.71000000000004,3,3,1,7,Loyal Customers
C-ADV-02875,11,13,255.11,4,2,1,7,Promising (New)
C-ADV-02876,64,22,1351.11,1,4,4,9,At Risk (Big Spenders)
C-ADV-02877,1,16,912.92,5,3,3,11,Loyal Customers
C-ADV-02878,42,17,336.67,2,3,1,6,Others
C-ADV-02879,42,10,1389.09,2,2,4,8,Hibernating
C-ADV-02880,46,23,3395.1,2,4,5,11,At Risk (Big Spenders)
C-ADV-02881,132,9,322.03999999999996,1,1,1,3,Hibernating
C-ADV-02882,172,6,1441.56,1,1,4,6,Hibernating
C-ADV-02883,66,29,610.93,1,5,2,8,At Risk (Big Spenders)
C-ADV-02884,7,41,4126.04,5,5,5,15,Champions
C-ADV-02885,103,6,692.15,1,1,2,4,Hibernating
C-ADV-02886,12,19,1064.72,4,4,3,11,Champions
C-ADV-02887,39,22,2159.9900000000002,2,4,4,10,At Risk (Big Spenders)
C-ADV-02888,43,16,1281.68,2,3,3,8,Others
C-ADV-02889,123,15,428.71000000000004,1,3,2,6,Others
C-ADV-02890,25,27,2249.31,3,5,4,12,Loyal Customers
C-ADV-02891,105,4,199.39,1,1,1,3,Hibernating
C-ADV-02892,69,10,443.28,1,2,2,5,Hibernating
C-ADV-02893,10,13,1086.84,4,2,3,9,Promising (New)
C-ADV-02894,45,24,1619.86,2,5,4,11,At Risk (Big Spenders)
C-ADV-02895,51,11,657.4,2,2,2,6,Hibernating
C-ADV-02896,93,19,6735.37,1,4,5,10,At Risk (Big Spenders)
C-ADV-02897,17,21,262.42,4,4,1,9,Champions
C-ADV-02898,9,29,1382.94,4,5,4,13,Champions
C-ADV-02899,5,16,5069.23,5,3,5,13,Loyal Customers
C-ADV-02900,8,20,262.65,5,4,1,10,Champions
C-ADV-02901,31,20,455.28999999999996,3,4,2,9,Loyal Customers
C-ADV-02902,35,19,3653.36,2,4,5,11,At Risk (Big Spenders)
C-ADV-02903,73,19,2386.04,1,4,4,9,At Risk (Big Spenders)
C-ADV-02904,3,27,12260.11,5,5,5,15,Champions
C-ADV-02905,17,8,95.7,4,1,1,6,Promising (New)
C-ADV-02906,91,27,2115.37,1,5,4,10,At Risk (Big Spenders)
C-ADV-02907,20,37,9736.14,3,5,5,13,Loyal Customers
C-ADV-02908,43,11,238.13,2,2,1,5,Hibernating
C-ADV-02909,37,28,9868.11,2,5,5,12,At Risk (Big Spenders)
C-ADV-02910,23,17,2880.4700000000003,3,3,5,11,Loyal Customers
C-ADV-02911,84,9,336.09,1,1,1,3,Hibernating
C-ADV-02912,16,18,2596.61,4,4,4,12,Champions
C-ADV-02913,5,27,1095.54,5,5,3,13,Champions
C-ADV-02914,18,27,9552.96,3,5,5,13,Loyal Customers
C-ADV-02915,13,19,172.85,4,4,1,9,Champions
C-ADV-02916,25,13,271.14,3,2,1,6,Others
C-ADV-02917,8,25,1272.6,5,5,3,13,Champions
C-ADV-02918,23,11,831.36,3,2,3,8,Others
C-ADV-02919,34,24,1615.36,2,5,4,11,At Risk (Big Spenders)
C-ADV-02920,129,7,367.63,1,1,1,3,Hibernating
C-ADV-02921,188,11,321.69,1,2,1,4,Hibernating
C-ADV-02922,1,26,4917.22,5,5,5,15,Champions
C-ADV-02923,31,17,4916.37,3,3,5,11,Loyal Customers
C-ADV-02924,83,17,548.16,1,3,2,6,Others
C-ADV-02925,4,20,889.91,5,4,3,12,Champions
C-ADV-02926,6,12,1171.77,5,2,3,10,Promising (New)
C-ADV-02927,6,32,2915.54,5,5,5,15,Champions
C-ADV-02928,177,5,52.85,1,1,1,3,Hibernating
C-ADV-02929,52,18,662.61,2,4,2,8,At Risk (Big Spenders)
C-ADV-02930,27,28,738.73,3,5,2,10,Loyal Customers
C-ADV-02931,2,20,148.39,5,4,1,10,Champions
C-ADV-02932,171,17,75.47,1,3,1,5,Others
C-ADV-02933,136,14,3558.23,1,3,5,9,Others
C-ADV-02934,7,8,532.91,5,1,2,8,Promising (New)
C-ADV-02935,14,12,1281.12,4,2,3,9,Promising (New)
C-ADV-02936,98,10,825.52,1,2,3,6,Hibernating
C-ADV-02937,25,24,2729.45,3,5,5,13,Loyal Customers
C-ADV-02938,126,11,139.8,1,2,1,4,Hibernating
C-ADV-02939,21,9,7005.0599999999995,3,1,5,9,Others
C-ADV-02940,29,25,398.73,3,5,2,10,Loyal Customers
C-ADV-02941,90,14,157.16,1,3,1,5,Others
C-ADV-02942,34,17,415.54,2,3,2,7,Others
C-ADV-02943,21,16,9023.34,3,3,5,11,Loyal Customers
C-ADV-02944,80,7,1883.57,1,1,4,6,Hibernating
C-ADV-02945,4,19,695.04,5,4,2,11,Champions
C-ADV-02946,25,4,125.53,3,1,1,5,Others
C-ADV-02947,123,6,97.93,1,1,1,3,Hibernating
C-ADV-02948,36,29,5153.36,2,5,5,12,At Risk (Big Spenders)
C-ADV-02949,27,25,3961.57,3,5,5,13,Loyal Customers
C-ADV-02950,5,38,2493.21,5,5,4,14,Champions
C-ADV-02951,50,8,999.8900000000001,2,1,3,6,Hibernating
C-ADV-02952,148,20,5666.82,1,4,5,10,At Risk (Big Spenders)
C-ADV-02953,1,35,6582.44,5,5,5,15,Champions
C-ADV-02954,3,16,2195.3,5,3,4,12,Loyal Customers
C-ADV-02955,54,26,863.75,2,5,3,10,At Risk (Big Spenders)
C-ADV-02956,57,10,1300.52,2,2,3,7,Hibernating
C-ADV-02957,2,20,1318.16,5,4,3,12,Champions
C-ADV-02958,41,22,107.60000000000001,2,4,1,7,At Risk (Big Spenders)
C-ADV-02959,9,10,709.69,4,2,2,8,Promising (New)
C-ADV-02960,29,19,152.56,3,4,1,8,Loyal Customers
C-ADV-02961,29,20,1529.84,3,4,4,11,Loyal Customers
C-ADV-02962,34,19,475.85,2,4,2,8,At Risk (Big Spenders)
C-ADV-02963,13,15,1320.25,4,3,4,11,Loyal Customers
C-ADV-02964,55,8,309.4,2,1,1,4,Hibernating
C-ADV-02965,18,4,762.5699999999999,3,1,3,7,Others
C-ADV-02966,135,15,300.22,1,3,1,5,Others
C-ADV-02967,132,7,2082.59,1,1,4,6,Hibernating
C-ADV-02968,31,27,1425.71,3,5,4,12,Loyal Customers
C-ADV-02969,9,21,1838.14,4,4,4,12,Champions
C-ADV-02970,34,19,946.75,2,4,3,9,At Risk (Big Spenders)
C-ADV-02971,14,18,1287.94,4,4,3,11,Champions
C-ADV-02972,20,31,11682.81,3,5,5,13,Loyal Customers
C-ADV-02973,1,28,1674.58,5,5,4,14,Champions
C-ADV-02974,8,28,172.17,5,5,1,11,Champions
C-ADV-02975,135,11,713.33,1,2,2,5,Hibernating
C-ADV-02976,63,14,2025.22,1,3,4,8,Others
C-ADV-02977,29,12,3814.61,3,2,5,10,Others
C-ADV-02978,14,14,251.78,4,3,1,8,Loyal Customers
C-ADV-02979,31,18,499.55,3,4,2,9,Loyal Customers
C-ADV-02980,22,9,1938.8400000000001,3,1,4,8,Others
C-ADV-02981,4,18,476.1,5,4,2,11,Champions
C-ADV-02982,24,18,8782.74,3,4,5,12,Loyal Customers
C-ADV-02983,2,20,3336.45,5,4,5,14,Champions
C-ADV-02984,5,37,5975.62,5,5,5,15,Champions
C-ADV-02985,17,15,1081.73,4,3,3,10,Loyal Customers
C-ADV-02986,30,18,3312.23,3,4,5,12,Loyal Customers
C-ADV-02987,2,23,1422.6,5,4,4,13,Champions
C-ADV-02988,53,13,838.17,2,2,3,7,Hibernating
C-ADV-02989,28,6,2313.8,3,1,4,8,Others
C-ADV-02990,20,21,13530.29,3,4,5,12,Loyal Customers
C-ADV-02991,20,12,1075.23,3,2,3,8,Others
C-ADV-02992,14,15,998.77,4,3,3,10,Loyal Customers
C-ADV-02993,58,26,811.81,2,5,3,10,At Risk (Big Spenders)
C-ADV-02994,2,19,5195.06,5,4,5,14,Champions
C-ADV-02995,50,10,935.14,2,2,3,7,Hibernating
C-ADV-02996,183,10,1840.42,1,2,4,7,Hibernating
C-ADV-02997,86,9,10779.73,1,1,5,7,Hibernating
C-ADV-02998,46,15,2696.87,2,3,4,9,Others
C-ADV-02999,7,22,325.08,5,4,1,10,Champions
C-ADV-03000,32,19,3777.48,2,4,5,11,At Risk (Big Spenders)
