customer_id,join_date,acquisition_channel,age,loyalty_score,spend_potential,tier,is_active
C-ADV-02305,2023-03-29,Search,30,0.05,20.08,Gold,True
C-ADV-02306,2023-12-19,Search,34,0.75,52.85,Bronze,True
C-ADV-02307,2023-01-25,Referral,22,0.12,21.3,Gold,True
C-ADV-02308,2023-12-19,Email,68,0.31,19.98,Platinum,True
C-ADV-02309,2023-12-24,Social Media,26,0.65,54.41,Platinum,True
C-ADV-02310,2023-03-06,Referral,27,0.33,473.31,Platinum,False
C-ADV-02311,2023-12-09,Search,51,0.5,264.79,Silver,False
C-ADV-02312,2023-12-05,Direct,35,0.47,74.1,Gold,False
C-ADV-02313,2023-04-26,Search,34,0.76,40.15,Gold,True
C-ADV-02314,2023-06-30,Email,33,0.63,34.72,Silver,True
C-ADV-02315,2023-02-08,Direct,21,0.12,157.19,Silver,True
C-ADV-02316,2023-12-10,Social Media,47,0.21,40.14,Platinum,True
C-ADV-02317,2023-09-07,Search,39,0.27,128.13,Silver,True
C-ADV-02318,2023-06-09,Direct,59,0.19,46.41,Silver,True
C-ADV-02319,2023-03-08,Social Media,41,0.18,72.97,Platinum,False
C-ADV-02320,2023-11-14,Email,30,0.27,233.76,Platinum,True
C-ADV-02321,2023-02-05,Referral,45,0.14,49.39,Silver,True
C-ADV-02322,2023-10-23,Search,27,0.21,131.18,Platinum,True
C-ADV-02323,2023-02-26,Social Media,19,0.13,17.9,Platinum,True
C-ADV-02324,2023-05-17,Search,48,0.24,43.47,Platinum,True
C-ADV-02325,2023-05-16,Search,53,0.45,282.97,Bronze,True
C-ADV-02326,2023-08-09,Social Media,27,0.28,91.0,Platinum,False
C-ADV-02327,2023-09-18,Referral,21,0.16,23.82,Platinum,True
C-ADV-02328,2023-07-09,Search,21,0.39,77.4,Platinum,False
C-ADV-02329,2023-04-10,Referral,30,0.22,41.18,Platinum,True
C-ADV-02330,2023-11-01,Referral,51,0.11,134.46,Platinum,False
C-ADV-02331,2023-02-25,Search,59,0.27,75.19,Silver,True
C-ADV-02332,2023-04-23,Search,21,0.11,86.67,Bronze,True
C-ADV-02333,2023-05-03,Search,52,0.29,51.93,Bronze,True
C-ADV-02334,2023-04-26,Email,62,0.34,91.89,Platinum,False
C-ADV-02335,2023-07-21,Search,32,0.43,225.67,Gold,False
C-ADV-02336,2023-04-16,Social Media,68,0.07,22.3,Silver,True
C-ADV-02337,2023-11-23,Referral,63,0.18,23.62,Gold,True
C-ADV-02338,2023-02-18,Social Media,50,0.12,76.34,Platinum,True
C-ADV-02339,2023-12-19,Social Media,28,0.24,52.99,Gold,True
C-ADV-02340,2023-03-27,Social Media,39,0.37,20.6,Platinum,True
C-ADV-02341,2023-01-07,Direct,45,0.19,21.62,Gold,True
C-ADV-02342,2023-04-01,Referral,22,0.26,22.82,Silver,True
C-ADV-02343,2023-11-01,Referral,48,0.13,50.67,Bronze,False
C-ADV-02344,2023-05-07,Direct,25,0.32,10.78,Bronze,True
C-ADV-02345,2023-10-18,Referral,32,0.31,277.36,Silver,True
C-ADV-02346,2023-02-18,Search,37,0.09,193.44,Gold,False
C-ADV-02347,2023-09-09,Referral,52,0.39,19.19,Gold,False
C-ADV-02348,2023-05-10,Referral,47,0.13,4.79,Bronze,True
C-ADV-02349,2023-06-04,Referral,51,0.43,108.51,Platinum,True
C-ADV-02350,2023-05-19,Email,64,0.2,157.94,Bronze,True
C-ADV-02351,2023-07-30,Social Media,60,0.18,136.7,Silver,True
C-ADV-02352,2023-09-12,Search,33,0.37,13.31,Platinum,True
C-ADV-02353,2023-04-16,Search,30,0.11,27.92,Platinum,True
C-ADV-02354,2023-05-21,Email,46,0.15,16.92,Silver,True
C-ADV-02355,2023-12-14,Referral,39,0.09,46.05,Platinum,False
C-ADV-02356,2023-05-22,Referral,30,0.35,59.83,Bronze,True
C-ADV-02357,2023-11-10,Search,45,0.5,69.99,Platinum,True
C-ADV-02358,2023-05-28,Search,18,0.26,57.86,Platinum,True
C-ADV-02359,2023-08-27,Social Media,51,0.5,93.43,Gold,True
C-ADV-02360,2023-06-05,Direct,36,0.42,117.58,Bronze,True
C-ADV-02361,2023-01-08,Direct,20,0.37,118.96,Silver,True
C-ADV-02362,2023-10-31,Search,21,0.42,9.47,Platinum,True
C-ADV-02363,2023-01-03,Direct,40,0.58,84.17,Bronze,True
C-ADV-02364,2023-05-09,Social Media,40,0.12,33.49,Gold,True
C-ADV-02365,2023-02-14,Referral,27,0.21,47.98,Silver,False
C-ADV-02366,2023-10-27,Search,36,0.49,68.4,Silver,True
C-ADV-02367,2023-08-31,Referral,33,0.05,117.11,Platinum,False
C-ADV-02368,2023-07-24,Search,34,0.59,60.31,Gold,True
C-ADV-02369,2023-03-30,Email,45,0.3,10.3,Gold,True
C-ADV-02370,2023-12-16,Social Media,34,0.44,45.62,Silver,False
C-ADV-02371,2023-10-11,Social Media,37,0.21,64.32,Gold,True
C-ADV-02372,2023-06-02,Email,58,0.11,38.05,Platinum,True
C-ADV-02373,2023-07-12,Direct,24,0.2,45.31,Silver,False
C-ADV-02374,2023-12-22,Referral,50,0.6,114.95,Gold,False
C-ADV-02375,2023-07-01,Direct,47,0.32,124.77,Platinum,False
C-ADV-02376,2023-08-25,Search,53,0.14,38.9,Bronze,False
C-ADV-02377,2023-02-15,Social Media,57,0.14,194.62,Gold,True
C-ADV-02378,2023-10-25,Email,41,0.18,11.87,Silver,True
C-ADV-02379,2023-01-28,Direct,26,0.32,28.35,Platinum,True
C-ADV-02380,2023-08-25,Email,47,0.36,43.5,Bronze,True
C-ADV-02381,2023-01-29,Referral,59,0.06,93.69,Bronze,True
C-ADV-02382,2023-11-01,Search,70,0.23,183.24,Gold,False
C-ADV-02383,2023-12-20,Referral,21,0.51,64.29,Bronze,True
C-ADV-02384,2023-12-26,Social Media,51,0.47,185.07,Silver,False
C-ADV-02385,2023-03-11,Social Media,61,0.45,8.37,Silver,True
C-ADV-02386,2023-11-18,Referral,64,0.22,98.16,Bronze,False
C-ADV-02387,2023-11-16,Social Media,25,0.23,50.65,Bronze,True
C-ADV-02388,2023-03-20,Email,25,0.2,74.81,Bronze,True
C-ADV-02389,2023-04-15,Search,48,0.48,18.43,Bronze,False
C-ADV-02390,2023-07-20,Search,25,0.58,16.0,Gold,False
C-ADV-02391,2023-09-05,Social Media,70,0.44,16.74,Silver,True
C-ADV-02392,2023-11-10,Direct,60,0.29,215.95,Bronze,False
C-ADV-02393,2023-03-16,Search,29,0.15,76.9,Silver,True
C-ADV-02394,2023-03-29,Email,65,0.19,18.09,Silver,False
C-ADV-02395,2023-09-03,Referral,36,0.09,332.18,Bronze,False
C-ADV-02396,2023-07-08,Referral,43,0.18,225.2,Platinum,True
C-ADV-02397,2023-08-26,Direct,70,0.46,48.77,Platinum,True
C-ADV-02398,2023-01-15,Referral,47,0.16,151.83,Bronze,False
C-ADV-02399,2023-01-06,Email,37,0.35,65.28,Bronze,False
C-ADV-02400,2023-01-22,Referral,26,0.05,183.49,Platinum,False
C-ADV-02401,2023-05-22,Search,28,0.12,94.49,Gold,True
C-ADV-02402,2023-06-28,Email,42,0.16,36.3,Bronze,True
C-ADV-02403,2023-12-02,Social Media,40,0.26,127.7,Gold,False
C-ADV-02404,2023-03-13,Referral,68,0.04,349.62,Gold,False
C-ADV-02405,2023-02-04,Direct,42,0.47,85.63,Platinum,True
C-ADV-02406,2023-10-22,Email,67,0.29,663.95,Gold,True
C-ADV-02407,2023-12-24,Referral,55,0.31,164.76,Gold,False
C-ADV-02408,2023-02-04,Search,19,0.27,142.24,Silver,True
C-ADV-02409,2023-02-19,Search,49,0.19,3.43,Platinum,True
C-ADV-02410,2023-04-29,Social Media,24,0.22,21.23,Silver,False
C-ADV-02411,2023-08-04,Search,21,0.37,65.46,Gold,True
C-ADV-02412,2023-01-20,Search,46,0.39,253.03,Gold,True
C-ADV-02413,2023-03-31,Referral,24,0.13,50.43,Platinum,False
C-ADV-02414,2023-03-10,Email,53,0.19,47.87,Silver,True
C-ADV-02415,2023-05-10,Direct,46,0.09,49.23,Gold,True
C-ADV-02416,2023-04-14,Social Media,45,0.51,17.55,Silver,True
C-ADV-02417,2023-10-26,Search,58,0.19,13.91,Bronze,True
C-ADV-02418,2023-01-18,Social Media,18,0.39,30.22,Gold,False
C-ADV-02419,2023-10-18,Email,22,0.63,119.52,Gold,True
C-ADV-02420,2023-12-16,Email,49,0.31,24.33,Silver,True
C-ADV-02421,2023-10-20,Direct,50,0.18,39.0,Gold,True
C-ADV-02422,2023-11-13,Email,26,0.23,282.21,Bronze,False
C-ADV-02423,2023-08-07,Direct,22,0.09,137.81,Bronze,True
C-ADV-02424,2023-09-22,Referral,24,0.29,44.01,Bronze,False
C-ADV-02425,2023-04-29,Search,56,0.5,34.13,Gold,True
C-ADV-02426,2023-04-25,Referral,34,0.24,7.67,Platinum,True
C-ADV-02427,2023-02-04,Social Media,36,0.21,17.64,Bronze,True
C-ADV-02428,2023-09-23,Email,50,0.16,26.6,Gold,False
C-ADV-02429,2023-11-13,Search,52,0.16,81.93,Bronze,False
C-ADV-02430,2023-05-15,Search,20,0.31,82.63,Gold,False
C-ADV-02431,2023-05-14,Social Media,39,0.3,271.43,Bronze,True
C-ADV-02432,2023-04-15,Email,70,0.28,10.29,Gold,True
C-ADV-02433,2023-05-01,Direct,22,0.34,76.87,Bronze,True
C-ADV-02434,2023-02-06,Direct,56,0.05,58.68,Bronze,False
C-ADV-02435,2023-03-08,Referral,64,0.6,32.61,Bronze,True
C-ADV-02436,2023-01-19,Direct,50,0.18,186.17,Silver,True
C-ADV-02437,2023-08-09,Direct,37,0.22,70.25,Silver,True
C-ADV-02438,2023-01-29,Search,67,0.51,76.94,Silver,False
C-ADV-02439,2023-12-16,Search,53,0.27,102.32,Platinum,True
C-ADV-02440,2023-07-18,Direct,62,0.31,57.77,Silver,False
C-ADV-02441,2023-12-26,Direct,53,0.2,104.5,Silver,True
C-ADV-02442,2023-08-13,Search,57,0.64,18.0,Gold,True
C-ADV-02443,2023-04-10,Referral,45,0.34,10.16,Bronze,True
C-ADV-02444,2023-04-29,Search,55,0.24,15.22,Bronze,True
C-ADV-02445,2023-07-31,Email,54,0.16,127.87,Bronze,True
C-ADV-02446,2023-05-08,Search,22,0.47,119.36,Bronze,True
C-ADV-02447,2023-08-13,Social Media,36,0.39,92.31,Bronze,True
C-ADV-02448,2023-06-29,Email,59,0.22,33.46,Silver,True
C-ADV-02449,2023-03-08,Email,43,0.31,18.54,Platinum,True
C-ADV-02450,2023-12-03,Search,22,0.11,216.06,Gold,True
C-ADV-02451,2023-09-11,Referral,32,0.23,7.2,Platinum,True
C-ADV-02452,2023-07-07,Email,36,0.19,98.63,Silver,True
C-ADV-02453,2023-06-13,Email,50,0.26,38.78,Bronze,True
C-ADV-02454,2023-06-27,Direct,63,0.41,226.62,Platinum,True
C-ADV-02455,2023-02-10,Social Media,26,0.24,77.3,Silver,True
C-ADV-02456,2023-10-11,Social Media,25,0.24,205.84,Gold,True
C-ADV-02457,2023-01-19,Social Media,62,0.33,13.66,Platinum,False
C-ADV-02458,2023-02-28,Search,49,0.5,16.32,Bronze,True
C-ADV-02459,2023-05-23,Email,42,0.25,627.19,Gold,True
C-ADV-02460,2023-01-31,Referral,57,0.52,156.41,Platinum,False
C-ADV-02461,2023-01-10,Direct,42,0.31,1462.29,Platinum,True
C-ADV-02462,2023-04-25,Social Media,42,0.25,26.62,Silver,False
C-ADV-02463,2023-09-30,Search,60,0.12,34.32,Gold,True
C-ADV-02464,2023-10-05,Referral,19,0.47,109.57,Gold,True
C-ADV-02465,2023-10-30,Social Media,66,0.12,33.78,Bronze,True
C-ADV-02466,2023-11-15,Direct,45,0.31,77.55,Bronze,True
C-ADV-02467,2023-10-11,Direct,64,0.09,199.92,Gold,False
C-ADV-02468,2023-08-06,Email,64,0.23,81.72,Gold,True
C-ADV-02469,2023-07-15,Direct,65,0.2,61.85,Silver,True
C-ADV-02470,2023-01-08,Referral,69,0.25,39.64,Gold,True
C-ADV-02471,2023-05-08,Email,36,0.34,252.9,Gold,False
C-ADV-02472,2023-01-20,Email,35,0.19,6.83,Gold,True
C-ADV-02473,2023-12-04,Referral,68,0.38,76.42,Bronze,True
C-ADV-02474,2023-06-07,Email,60,0.14,30.38,Gold,True
C-ADV-02475,2023-04-02,Direct,47,0.1,220.32,Bronze,False
C-ADV-02476,2023-01-05,Direct,20,0.3,120.07,Gold,False
C-ADV-02477,2023-11-23,Email,31,0.2,199.59,Platinum,True
C-ADV-02478,2023-10-24,Search,35,0.02,89.09,Gold,True
C-ADV-02479,2023-08-14,Social Media,34,0.36,90.79,Gold,True
C-ADV-02480,2023-09-11,Social Media,32,0.11,412.6,Silver,True
C-ADV-02481,2023-11-13,Search,32,0.27,54.37,Bronze,True
C-ADV-02482,2023-04-05,Email,46,0.16,32.76,Gold,True
C-ADV-02483,2023-10-11,Social Media,21,0.53,55.8,Gold,True
C-ADV-02484,2023-01-09,Referral,52,0.32,163.47,Bronze,True
C-ADV-02485,2023-06-29,Search,22,0.16,161.3,Platinum,True
C-ADV-02486,2023-09-19,Search,33,0.19,55.93,Silver,True
C-ADV-02487,2023-10-20,Referral,70,0.22,129.98,Platinum,True
C-ADV-02488,2023-11-25,Direct,36,0.06,58.71,Silver,True
C-ADV-02489,2023-06-17,Email,68,0.27,60.44,Gold,True
C-ADV-02490,2023-07-28,Referral,48,0.64,74.14,Gold,True
C-ADV-02491,2023-03-24,Referral,20,0.19,736.92,Gold,True
C-ADV-02492,2023-10-30,Search,24,0.18,122.03,Silver,True
C-ADV-02493,2023-09-19,Email,68,0.25,205.51,Gold,True
C-ADV-02494,2023-07-13,Email,20,0.24,61.9,Silver,False
C-ADV-02495,2023-11-29,Search,22,0.05,39.23,Silver,False
C-ADV-02496,2023-10-03,Search,51,0.41,112.01,Bronze,False
C-ADV-02497,2023-12-04,Email,51,0.21,52.91,Platinum,True
C-ADV-02498,2023-05-18,Social Media,54,0.17,22.45,Gold,True
C-ADV-02499,2023-06-18,Social Media,69,0.29,51.17,Gold,True
C-ADV-02500,2023-08-22,Referral,65,0.04,23.04,Bronze,True
C-ADV-02501,2023-08-16,Direct,41,0.56,27.38,Bronze,True
C-ADV-02502,2023-10-14,Email,22,0.09,37.6,Gold,False
C-ADV-02503,2023-11-06,Social Media,46,0.1,25.69,Platinum,True
C-ADV-02504,2023-10-19,Social Media,52,0.25,75.78,Silver,False
C-ADV-02505,2023-12-12,Email,60,0.04,55.52,Silver,True
C-ADV-02506,2023-05-27,Referral,38,0.28,11.95,Bronze,True
C-ADV-02507,2023-07-29,Direct,50,0.54,166.31,Silver,False
C-ADV-02508,2023-11-20,Social Media,29,0.59,28.0,Platinum,True
C-ADV-02509,2023-03-27,Search,44,0.42,15.92,Gold,False
C-ADV-02510,2023-02-21,Social Media,20,0.43,56.02,Platinum,True
C-ADV-02511,2023-12-20,Social Media,22,0.24,115.55,Silver,False
C-ADV-02512,2023-08-05,Referral,26,0.4,123.94,Platinum,True
C-ADV-02513,2023-12-31,Referral,25,0.45,10.26,Gold,True
C-ADV-02514,2023-10-30,Email,57,0.34,20.19,Bronze,True
C-ADV-02515,2023-02-07,Referral,46,0.26,14.87,Platinum,False
C-ADV-02516,2023-08-12,Referral,66,0.32,66.61,Platinum,True
C-ADV-02517,2023-04-04,Email,70,0.39,92.95,Bronze,True
C-ADV-02518,2023-01-04,Email,55,0.11,93.17,Gold,False
C-ADV-02519,2023-07-14,Referral,46,0.1,48.98,Silver,True
C-ADV-02520,2023-02-19,Social Media,37,0.2,22.09,Platinum,True
C-ADV-02521,2023-01-25,Email,51,0.76,73.68,Platinum,True
C-ADV-02522,2023-06-15,Direct,38,0.13,251.75,Silver,True
C-ADV-02523,2023-01-22,Social Media,45,0.11,82.58,Gold,True
C-ADV-02524,2023-02-20,Referral,36,0.22,1173.21,Silver,True
C-ADV-02525,2023-05-28,Referral,49,0.2,55.0,Platinum,True
C-ADV-02526,2023-03-28,Referral,34,0.15,44.27,Bronze,True
C-ADV-02527,2023-12-08,Referral,27,0.31,13.05,Bronze,True
C-ADV-02528,2023-10-10,Email,66,0.35,37.21,Silver,True
C-ADV-02529,2023-11-03,Search,52,0.31,17.52,Silver,True
C-ADV-02530,2023-09-08,Search,41,0.22,9.74,Silver,True
C-ADV-02531,2023-10-20,Direct,64,0.04,204.98,Platinum,True
C-ADV-02532,2023-08-21,Referral,25,0.26,9.58,Bronze,False
C-ADV-02533,2023-08-10,Direct,34,0.26,58.69,Bronze,True
C-ADV-02534,2023-05-23,Search,40,0.14,20.47,Bronze,True
C-ADV-02535,2023-02-08,Referral,28,0.25,41.09,Gold,True
C-ADV-02536,2023-08-21,Email,61,0.42,171.65,Bronze,True
C-ADV-02537,2023-01-20,Direct,24,0.23,112.5,Gold,True
C-ADV-02538,2023-10-13,Search,58,0.44,39.36,Bronze,True
C-ADV-02539,2023-03-12,Email,42,0.51,31.48,Silver,True
C-ADV-02540,2023-05-16,Direct,27,0.16,940.0,Platinum,True
C-ADV-02541,2023-09-12,Referral,26,0.23,356.1,Silver,True
C-ADV-02542,2023-09-22,Social Media,18,0.41,137.68,Platinum,True
C-ADV-02543,2023-09-09,Email,57,0.28,153.39,Silver,True
C-ADV-02544,2023-01-20,Direct,62,0.05,14.82,Gold,False
C-ADV-02545,2023-11-20,Email,33,0.4,43.06,Gold,False
C-ADV-02546,2023-09-29,Social Media,37,0.29,132.49,Silver,True
C-ADV-02547,2023-12-09,Direct,49,0.36,76.47,Platinum,True
C-ADV-02548,2023-10-06,Direct,36,0.34,146.57,Bronze,True
C-ADV-02549,2023-02-27,Referral,44,0.43,44.93,Platinum,True
C-ADV-02550,2023-05-07,Direct,25,0.32,75.89,Silver,False
C-ADV-02551,2023-06-13,Search,40,0.21,48.39,Platinum,True
C-ADV-02552,2023-09-05,Direct,56,0.12,19.72,Platinum,True
C-ADV-02553,2023-01-15,Referral,35,0.15,39.2,Silver,False
C-ADV-02554,2023-02-01,Email,67,0.45,27.81,Gold,True
C-ADV-02555,2023-12-12,Referral,44,0.04,94.0,Platinum,False
C-ADV-02556,2023-08-06,Direct,34,0.05,34.6,Bronze,True
C-ADV-02557,2023-09-06,Social Media,39,0.46,47.7,Bronze,True
C-ADV-02558,2023-08-18,Direct,32,0.14,31.08,Silver,True
C-ADV-02559,2023-11-17,Search,57,0.41,62.42,Gold,True
C-ADV-02560,2023-11-06,Email,19,0.17,31.74,Bronze,False
C-ADV-02561,2023-02-16,Referral,40,0.24,36.63,Bronze,True
C-ADV-02562,2023-09-23,Social Media,41,0.52,21.64,Silver,True
C-ADV-02563,2023-10-02,Direct,63,0.12,120.38,Silver,True
C-ADV-02564,2023-03-24,Referral,39,0.39,55.71,Platinum,True
C-ADV-02565,2023-10-11,Social Media,18,0.06,12.8,Bronze,True
C-ADV-02566,2023-09-27,Search,50,0.37,8.12,Platinum,False
C-ADV-02567,2023-01-22,Social Media,36,0.16,81.18,Gold,True
C-ADV-02568,2023-04-28,Social Media,20,0.36,20.69,Gold,True
C-ADV-02569,2023-07-13,Direct,26,0.55,57.19,Gold,True
C-ADV-02570,2023-02-09,Search,50,0.41,24.71,Platinum,True
C-ADV-02571,2023-01-08,Email,56,0.5,12.81,Silver,True
C-ADV-02572,2023-10-29,Direct,30,0.27,173.91,Gold,True
C-ADV-02573,2023-08-06,Email,65,0.18,13.32,Bronze,True
C-ADV-02574,2023-05-21,Direct,30,0.01,201.19,Bronze,True
C-ADV-02575,2023-12-02,Email,48,0.19,132.86,Platinum,True
C-ADV-02576,2023-08-08,Search,32,0.34,43.58,Platinum,True
C-ADV-02577,2023-09-05,Referral,62,0.25,21.18,Silver,False
C-ADV-02578,2023-01-09,Direct,64,0.35,6.11,Platinum,True
C-ADV-02579,2023-10-07,Search,46,0.18,52.37,Silver,True
C-ADV-02580,2023-07-23,Social Media,46,0.57,32.5,Gold,False
C-ADV-02581,2023-10-16,Search,59,0.12,101.33,Gold,True
C-ADV-02582,2023-03-15,Search,24,0.13,32.16,Silver,True
C-ADV-02583,2023-09-08,Email,33,0.36,13.42,Bronze,True
C-ADV-02584,2023-07-26,Email,48,0.58,98.61,Silver,True
C-ADV-02585,2023-09-10,Referral,44,0.55,309.44,Gold,True
C-ADV-02586,2023-03-19,Search,38,0.06,5.24,Platinum,True
C-ADV-02587,2023-05-18,Social Media,66,0.33,151.04,Platinum,False
C-ADV-02588,2023-06-10,Social Media,38,0.3,181.36,Platinum,False
C-ADV-02589,2023-09-21,Email,65,0.22,53.93,Bronze,True
C-ADV-02590,2023-08-06,Search,42,0.19,16.69,Silver,True
C-ADV-02591,2023-03-24,Email,65,0.35,77.23,Bronze,True
C-ADV-02592,2023-04-12,Direct,25,0.16,24.84,Bronze,False
C-ADV-02593,2023-09-11,Social Media,58,0.29,73.26,Platinum,True
C-ADV-02594,2023-10-08,Direct,43,0.1,53.59,Bronze,True
C-ADV-02595,2023-03-02,Direct,36,0.43,24.36,Gold,True
C-ADV-02596,2023-11-11,Referral,54,0.43,27.02,Silver,True
C-ADV-02597,2023-05-29,Email,61,0.33,98.31,Silver,True
C-ADV-02598,2023-09-23,Email,34,0.04,45.84,Platinum,False
C-ADV-02599,2023-04-18,Referral,65,0.54,10.64,Silver,True
C-ADV-02600,2023-09-26,Direct,18,0.14,53.99,Gold,False
C-ADV-02601,2023-04-02,Social Media,48,0.48,61.02,Bronze,True
C-ADV-02602,2023-06-09,Social Media,30,0.16,93.14,Bronze,False
C-ADV-02603,2023-06-19,Search,21,0.17,64.7,Platinum,True
C-ADV-02604,2023-02-04,Referral,58,0.36,10.51,Silver,True
C-ADV-02605,2023-11-18,Search,30,0.34,47.67,Gold,True
C-ADV-02606,2023-08-07,Email,64,0.37,222.68,Gold,True
C-ADV-02607,2023-11-16,Direct,34,0.11,52.31,Silver,True
C-ADV-02608,2023-10-31,Social Media,24,0.38,17.2,Silver,True
C-ADV-02609,2023-04-02,Referral,54,0.19,159.71,Bronze,True
C-ADV-02610,2023-09-25,Email,59,0.44,4.51,Platinum,True
C-ADV-02611,2023-10-22,Email,56,0.58,60.71,Gold,False
C-ADV-02612,2023-04-18,Social Media,18,0.29,12.24,Silver,True
C-ADV-02613,2023-02-16,Email,27,0.42,50.61,Silver,True
C-ADV-02614,2023-09-01,Search,38,0.39,535.04,Bronze,True
C-ADV-02615,2023-03-12,Email,69,0.05,11.93,Platinum,False
C-ADV-02616,2023-12-07,Direct,38,0.5,54.82,Gold,True
C-ADV-02617,2023-05-04,Email,43,0.19,13.09,Platinum,False
C-ADV-02618,2023-12-28,Direct,40,0.1,71.61,Gold,True
C-ADV-02619,2023-09-29,Search,56,0.32,28.26,Silver,True
C-ADV-02620,2023-11-21,Referral,63,0.27,38.27,Silver,False
C-ADV-02621,2023-10-14,Direct,49,0.08,125.58,Gold,True
C-ADV-02622,2023-10-13,Direct,59,0.38,29.87,Gold,True
C-ADV-02623,2023-01-13,Referral,47,0.09,185.07,Gold,False
C-ADV-02624,2023-04-20,Email,53,0.3,226.27,Silver,False
C-ADV-02625,2023-07-11,Social Media,65,0.36,14.04,Bronze,True
C-ADV-02626,2023-08-15,Referral,51,0.22,67.98,Silver,True
C-ADV-02627,2023-10-28,Referral,39,0.15,545.48,Bronze,True
C-ADV-02628,2023-05-10,Email,18,0.15,179.32,Gold,True
C-ADV-02629,2023-11-28,Referral,59,0.28,70.14,Platinum,False
C-ADV-02630,2023-01-23,Referral,35,0.19,35.65,Bronze,True
C-ADV-02631,2023-08-30,Email,58,0.57,10.14,Platinum,False
C-ADV-02632,2023-03-30,Direct,65,0.12,128.05,Bronze,True
C-ADV-02633,2023-07-09,Search,57,0.07,7.79,Silver,True
C-ADV-02634,2023-03-09,Search,44,0.27,32.25,Bronze,True
C-ADV-02635,2023-08-16,Search,38,0.07,22.53,Bronze,True
C-ADV-02636,2023-04-10,Email,65,0.22,34.51,Bronze,True
C-ADV-02637,2023-12-11,Referral,63,0.21,71.76,Silver,True
C-ADV-02638,2023-09-22,Search,60,0.07,99.86,Platinum,False
C-ADV-02639,2023-12-08,Search,22,0.2,39.16,Silver,True
C-ADV-02640,2023-05-17,Search,29,0.25,42.96,Platinum,True
C-ADV-02641,2023-05-22,Email,30,0.28,38.68,Platinum,True
C-ADV-02642,2023-11-22,Search,37,0.14,106.23,Gold,True
C-ADV-02643,2023-03-02,Referral,47,0.31,23.6,Bronze,False
C-ADV-02644,2023-02-15,Search,23,0.11,174.29,Silver,True
C-ADV-02645,2023-04-06,Referral,55,0.46,37.06,Bronze,True
C-ADV-02646,2023-01-06,Social Media,58,0.63,9.83,Gold,False
C-ADV-02647,2023-02-11,Social Media,37,0.28,141.13,Silver,True
C-ADV-02648,2023-06-08,Search,42,0.32,21.33,Gold,True
C-ADV-02649,2023-05-23,Social Media,54,0.22,90.59,Gold,False
C-ADV-02650,2023-04-26,Social Media,35,0.28,46.42,Silver,True
C-ADV-02651,2023-06-01,Referral,62,0.29,26.36,Platinum,True
C-ADV-02652,2023-02-17,Direct,40,0.45,12.81,Gold,True
C-ADV-02653,2023-11-25,Email,46,0.29,5.11,Silver,True
C-ADV-02654,2023-10-27,Direct,27,0.22,204.43,Silver,False
C-ADV-02655,2023-06-27,Referral,31,0.17,91.91,Gold,True
C-ADV-02656,2023-02-16,Email,67,0.24,139.32,Silver,True
C-ADV-02657,2023-04-22,Direct,34,0.18,114.48,Bronze,True
C-ADV-02658,2023-09-22,Social Media,48,0.4,35.53,Silver,False
C-ADV-02659,2023-10-28,Referral,41,0.46,64.92,Platinum,True
C-ADV-02660,2023-06-15,Search,58,0.03,238.56,Gold,True
C-ADV-02661,2023-03-23,Direct,48,0.19,39.3,Gold,True
C-ADV-02662,2023-11-28,Search,29,0.08,32.01,Gold,True
C-ADV-02663,2023-03-25,Direct,52,0.56,325.24,Silver,True
C-ADV-02664,2023-08-13,Email,47,0.19,25.55,Platinum,False
C-ADV-02665,2023-08-31,Social Media,34,0.18,129.11,Gold,True
C-ADV-02666,2023-09-05,Direct,37,0.33,13.09,Bronze,True
C-ADV-02667,2023-09-17,Search,44,0.25,31.84,Platinum,True
C-ADV-02668,2023-10-23,Direct,55,0.29,31.7,Bronze,True
C-ADV-02669,2023-09-20,Social Media,37,0.26,16.1,Silver,True
C-ADV-02670,2023-03-08,Referral,68,0.35,9.13,Bronze,True
C-ADV-02671,2023-06-08,Social Media,69,0.25,10.91,Gold,False
C-ADV-02672,2023-07-22,Social Media,47,0.33,41.88,Bronze,True
C-ADV-02673,2023-04-13,Social Media,37,0.24,73.3,Gold,True
C-ADV-02674,2023-04-05,Social Media,31,0.1,16.48,Platinum,True
C-ADV-02675,2023-05-06,Social Media,61,0.25,44.9,Gold,True
C-ADV-02676,2023-09-02,Social Media,40,0.52,79.3,Bronze,False
C-ADV-02677,2023-10-09,Direct,62,0.43,9.09,Silver,False
C-ADV-02678,2023-12-09,Direct,47,0.54,10.92,Silver,True
C-ADV-02679,2023-07-18,Social Media,38,0.33,251.19,Silver,False
C-ADV-02680,2023-06-17,Referral,70,0.27,146.38,Platinum,False
C-ADV-02681,2023-10-01,Search,40,0.21,93.13,Platinum,True
C-ADV-02682,2023-04-24,Email,29,0.05,40.33,Silver,True
C-ADV-02683,2023-07-05,Referral,50,0.13,54.02,Bronze,False
C-ADV-02684,2023-02-09,Social Media,26,0.39,138.54,Platinum,True
C-ADV-02685,2023-01-23,Social Media,37,0.22,136.9,Platinum,True
C-ADV-02686,2023-06-23,Direct,59,0.54,43.76,Silver,False
C-ADV-02687,2023-03-19,Referral,37,0.23,54.32,Platinum,False
C-ADV-02688,2023-01-18,Referral,44,0.2,68.64,Silver,True
